Vout,I(L1)
11.300000000000001,0
11.191503428218237,0
11.083789410512889,0
10.977112105889088,0
10.87146153631382,0
10.766827819789672,0.0003061221346453754
10.662557281261449,0.01001271013708855
10.561783945463258,0.01975640785203954
10.463282274167948,0.029548578878201469
10.367796928449611,0.039387719669851218
10.275308981920052,0.049272336181856446
10.185799372992705,0.059200943936421939
10.099248908202602,0.069172068088180258
10.015638265508359,0.079184243487635794
9.9349479975759802,0.089236014742971367
9.8571585350443236,0.099325936280226595
9.7822501897720517,0.10945257240185727
9.7102031580659016,0.11961449734368516
9.6409975238901069,0.12981029533024782
9.574613262056836,0.14003856062855771
9.511030241397453,0.15029789760028051
9.4502282279144882,0.16058692075234202
9.3921868879141464,0.17090425478597374
9.3368857911192222,0.18124853464420676
9.2843044137622712,0.19161840555782397
9.2344221416589054,0.20201252308978038
9.1872182732610685,0.21242955317810183
9.1426720226901868,0.22286817217727217
9.1007625227500437,0.2333270668981188
9.0614688279192404,0.2438049346462072
9.024769917323173,0.25430048325875448
8.9906446976853633,0.26481243114007225
8.9590720062580473,0.27533950729554957
8.9300306137319065,0.28588045136418594
8.9034992271248345,0.29643401364968525
8.8794564926496449,0.3069989551501211
8.8578809985606011,0.31757404758618402
8.8387512779786856,0.32815807342802128
8.8220458116955083,0.33874982592068031
8.8077430309557627,0.34934810910816588
8.7958213202181472,0.35995173785612239
8.7862590198946542,0.37055953787315193
8.7790344290681634,0.38117034573077868
8.7741258081882343,0.39178300888207102
8.7715113817450501,0.40239638567893216
8.771169340921432,0.41300934538807005
8.7730778462228365,0.42362076820565797
8.7772150300852854,0.43422954527069646
8.7835589994611745,0.44483457867708798
8.7920878383828782,0.45543478148443534
8.802779610504091,0.46602907772757485
8.8156123616188946,0.4766164024248557
8.8305641221584317,0.48719570158517639
8.847612909665191,0.49776593221378973
8.8667367312448224,0.50832606231688771
8.8879135859954754,0.51887507090497675
8.9111214674145813,0.52941194799505609
8.9363383657830688,0.53993569461160895
8.9635422705269612,0.55044532278641878
8.9927111725563318,0.56093985555722181
9.0238230665815848,0.57141832696520711
9.0568559534070445,0.58187978205137558
9.0917878422018052,0.592323276851769
9.1285967527478391,0.60274787839158095
9.1672607176653482,0.61315266467816076
9.2077577846153194,0.62353672469292154
9.2500660184792931,0.6338991583821646
9.2941635035163159,0.64423907664683089
9.3400283454970925,0.65455560133119095
9.3876386738152977,0.664847865210485
9.4369726435760608,0.67511501197752466
9.4880084376616463,0.6853561962282676
9.5407242687742766,0.69557058344637623
9.5950983814561539,0.70575734998677231
9.6511090540866533,0.71591568305819875
9.7087346008567064,0.72604478070479994
9.7679533737203901,0.73614385178673192
9.8287437643237219,0.74621211595981396
9.8910842059107154,0.75624880365423297
9.9549531752066169,0.76625315605231215
10.020329194278469,0.77622442506535405
10.087190832372942,0.78616187330957199
10.155516707731474,0.79606477408111864
10.225285489382738,0.80593241133022442
10.296475898912503,0.81576407963445652
10.369066712210859,0.82555908417111012
